gene_id,split_role,experiment_group
9c08bef73bcdbd075687362a57314388a76e38eb0438dfbc103f30d88536baa2,train,F-S
9c08bef73bcdbd075687362a57314388a76e38eb0438dfbc103f30d88536baa2,train,F-E
9c1886ff1974f976bdfcfc1c38ea9e4182325182910536725a184538de59886d,train,G-S
9c1886ff1974f976bdfcfc1c38ea9e4182325182910536725a184538de59886d,train,G-E
9c3a8ab555c99cd609b5626e840848965d367974102a0eac0209f603d0a8b386,test,G-S
9c3a8ab555c99cd609b5626e840848965d367974102a0eac0209f603d0a8b386,test,F-S
9c3a8ab555c99cd609b5626e840848965d367974102a0eac0209f603d0a8b386,test,G-E
9c3a8ab555c99cd609b5626e840848965d367974102a0eac0209f603d0a8b386,test,F-E
9c454649dc59dfd6666b21ba36373113b54c7c9397c5381c0488f81a890de791,train,F-S
9c454649dc59dfd6666b21ba36373113b54c7c9397c5381c0488f81a890de791,train,F-E
9c90606b98807be4296eb004058ed6826209774ddf03686f8e363cdfeda3e733,train,F-S
9c90606b98807be4296eb004058ed6826209774ddf03686f8e363cdfeda3e733,train,F-E
9c9a7a1dc4d2abdd17e24934e875cbe27268d0392231d9a8232b9278b0754134,train,F-S
9c9a7a1dc4d2abdd17e24934e875cbe27268d0392231d9a8232b9278b0754134,train,F-E
9cad3501acdb2dcb7e1114f08b94e2283789ee763b6499bd3e0f0416883cf3dc,test,G-S
9cad3501acdb2dcb7e1114f08b94e2283789ee763b6499bd3e0f0416883cf3dc,test,F-S
9cad3501acdb2dcb7e1114f08b94e2283789ee763b6499bd3e0f0416883cf3dc,test,G-E
9cad3501acdb2dcb7e1114f08b94e2283789ee763b6499bd3e0f0416883cf3dc,test,F-E
9cb1d0165c74cfb9efa2e059cfc77fb4756fb3b99896d9de1ca9bc481e2ef6cf,train,F-S
9cb1d0165c74cfb9efa2e059cfc77fb4756fb3b99896d9de1ca9bc481e2ef6cf,train,F-E
9cc45b6c1cb23391855945469cd39ab786dc48a7e2d36c6494ccbd85b159332a,test,G-S
9cc45b6c1cb23391855945469cd39ab786dc48a7e2d36c6494ccbd85b159332a,test,F-S
9cc45b6c1cb23391855945469cd39ab786dc48a7e2d36c6494ccbd85b159332a,test,G-E
9cc45b6c1cb23391855945469cd39ab786dc48a7e2d36c6494ccbd85b159332a,test,F-E
9cc63746017623caa9cd4fd9b9e1fd9a6c1259189a602cd7f87988c63ea7b233,test,G-S
9cc63746017623caa9cd4fd9b9e1fd9a6c1259189a602cd7f87988c63ea7b233,test,F-S
9cc63746017623caa9cd4fd9b9e1fd9a6c1259189a602cd7f87988c63ea7b233,test,G-E
9cc63746017623caa9cd4fd9b9e1fd9a6c1259189a602cd7f87988c63ea7b233,test,F-E
9cd4105e5072bc09374738b6a65c4fe19ed374582e60997833ba6b1242149239,train,F-S
9cd4105e5072bc09374738b6a65c4fe19ed374582e60997833ba6b1242149239,train,F-E
9ce26cef58a1a8e648b4eec39e3787866b78bcb2a935e1c4f51e30620972eafb,train,F-S
9ce26cef58a1a8e648b4eec39e3787866b78bcb2a935e1c4f51e30620972eafb,train,F-E
9cfaaeb5f7b6be3cb39c2236bd5dd717d77574d9d17eba44fae7d867b1cb20cf,train,F-S
9cfaaeb5f7b6be3cb39c2236bd5dd717d77574d9d17eba44fae7d867b1cb20cf,train,F-E
9d3d2569bc561dab97ae5486fdc5d790cb5bf5c4aa4851bdfa8651ea9d636405,train,F-S
9d3d2569bc561dab97ae5486fdc5d790cb5bf5c4aa4851bdfa8651ea9d636405,train,F-E
9d4453433e643ae2f0a25090d05d2e71df738e42ec12f4ec51cc851465f47502,train,G-S
9d4453433e643ae2f0a25090d05d2e71df738e42ec12f4ec51cc851465f47502,train,G-E
9d77050baec32fa31f1a06a487e1a7f5227e8f8e7d33e8dbb9e14368665377c3,train,G-S
9d77050baec32fa31f1a06a487e1a7f5227e8f8e7d33e8dbb9e14368665377c3,train,G-E
9d7b14a988cb80f9e172e6c2b5719a478a13927c9c35bcd52af81e75e058ce4a,train,G-S
9d7b14a988cb80f9e172e6c2b5719a478a13927c9c35bcd52af81e75e058ce4a,train,G-E
9d8af3231eed077356fea0360cfd1afb9eabcab027d9b7eb0dd57ff045938c08,train,G-S
9d8af3231eed077356fea0360cfd1afb9eabcab027d9b7eb0dd57ff045938c08,train,G-E
9d8d267f5d35254a7b7ee17da4c3da1471411b857fe72535e32e3bfcf0310c87,train,G-S
9d8d267f5d35254a7b7ee17da4c3da1471411b857fe72535e32e3bfcf0310c87,train,G-E
9d943219e9793af864259e1a28ddc855f7a0f0646ba6629b077f7e92fdc32f2e,test,G-S
9d943219e9793af864259e1a28ddc855f7a0f0646ba6629b077f7e92fdc32f2e,test,F-S
9d943219e9793af864259e1a28ddc855f7a0f0646ba6629b077f7e92fdc32f2e,test,G-E
9d943219e9793af864259e1a28ddc855f7a0f0646ba6629b077f7e92fdc32f2e,test,F-E
9d9fe0bb7428ab292f7ed53ecd7c71a5d4dcf883f0d7a11d7c395bf999234f8e,test,G-S
9d9fe0bb7428ab292f7ed53ecd7c71a5d4dcf883f0d7a11d7c395bf999234f8e,test,F-S
9d9fe0bb7428ab292f7ed53ecd7c71a5d4dcf883f0d7a11d7c395bf999234f8e,test,G-E
9d9fe0bb7428ab292f7ed53ecd7c71a5d4dcf883f0d7a11d7c395bf999234f8e,test,F-E
9da8e4a567650ae5fb36cab4d0002617f58d40ecd5488f22fc6cf2b095a45281,train,F-S
9da8e4a567650ae5fb36cab4d0002617f58d40ecd5488f22fc6cf2b095a45281,train,F-E
9dc632ffbdad4a65fab45a4b5425199c4b21d8f9c572ccc53cf503221c9c7459,train,G-S
9dc632ffbdad4a65fab45a4b5425199c4b21d8f9c572ccc53cf503221c9c7459,train,G-E
9df2d0e8c7b49a8c6fec93edb63c1a63c20200461c73ed0e78502d0b6c6def08,train,F-S
9df2d0e8c7b49a8c6fec93edb63c1a63c20200461c73ed0e78502d0b6c6def08,train,F-E
9df2d959dd0e3c23f29460187a1ec6db0a621f84f7c5d92757a98bc6e11a889e,train,F-S
9df2d959dd0e3c23f29460187a1ec6db0a621f84f7c5d92757a98bc6e11a889e,train,F-E
9e0ce2dc0d1432beb41faffefe91eb4f2c59370222cb0096417e416a2ebf8036,train,F-S
9e0ce2dc0d1432beb41faffefe91eb4f2c59370222cb0096417e416a2ebf8036,train,F-E
9e171215256b1b85d5ab01789607ccd6fc2eb6ffe65514f1d98cf30d0884c5a6,dev,G-S
9e171215256b1b85d5ab01789607ccd6fc2eb6ffe65514f1d98cf30d0884c5a6,dev,F-S
9e171215256b1b85d5ab01789607ccd6fc2eb6ffe65514f1d98cf30d0884c5a6,dev,G-E
9e171215256b1b85d5ab01789607ccd6fc2eb6ffe65514f1d98cf30d0884c5a6,dev,F-E
9e25b7bf18971dfb56042d2c32db6bf1f60faf8ba511f67b709afba93bc3532b,train,G-S
9e25b7bf18971dfb56042d2c32db6bf1f60faf8ba511f67b709afba93bc3532b,train,G-E
9e28fce88e8f11d38fc4e56c500ad67e8e3a5a5737386d70ed22e84fec054da9,train,G-S
9e28fce88e8f11d38fc4e56c500ad67e8e3a5a5737386d70ed22e84fec054da9,train,G-E
9e3ee2f011c4491498f31a82ce28078e9899fba6f058b6221c86489c0eec9f27,train,F-S
9e3ee2f011c4491498f31a82ce28078e9899fba6f058b6221c86489c0eec9f27,train,F-E
9e513e0c452181c5d8bc14a93c52fa5c22562f247cca9c0e5cd7a1320b91b156,dev,G-S
9e513e0c452181c5d8bc14a93c52fa5c22562f247cca9c0e5cd7a1320b91b156,dev,F-S
9e513e0c452181c5d8bc14a93c52fa5c22562f247cca9c0e5cd7a1320b91b156,dev,G-E
9e513e0c452181c5d8bc14a93c52fa5c22562f247cca9c0e5cd7a1320b91b156,dev,F-E
9e7972d097743d3bed1bf1f8af8e634742fd0dcf1fe82aa2a1e6f6124af234ae,train,F-S
9e7972d097743d3bed1bf1f8af8e634742fd0dcf1fe82aa2a1e6f6124af234ae,train,F-E
9e7b8d4395a1567cbea91c2dbb86f6e6592fe48bfc3b0661ea55264af792d0a1,train,G-S
9e7b8d4395a1567cbea91c2dbb86f6e6592fe48bfc3b0661ea55264af792d0a1,train,G-E
9eb9c44fa738bac0e3ce3ce4e9707f46bbe5f02af5b243d30a6d111deadf5127,train,G-S
9eb9c44fa738bac0e3ce3ce4e9707f46bbe5f02af5b243d30a6d111deadf5127,train,G-E
9ec3784e50cccb624afc2cf6a99d0b4ac0098788131987aa630025d0f3cf7b62,test,G-S
9ec3784e50cccb624afc2cf6a99d0b4ac0098788131987aa630025d0f3cf7b62,test,F-S
9ec3784e50cccb624afc2cf6a99d0b4ac0098788131987aa630025d0f3cf7b62,test,G-E
9ec3784e50cccb624afc2cf6a99d0b4ac0098788131987aa630025d0f3cf7b62,test,F-E
9edd9b4a3d080bb4d111eaca59f47466e13ba9d65bd5fcd18dc8faeb8119f2e9,train,G-S
9edd9b4a3d080bb4d111eaca59f47466e13ba9d65bd5fcd18dc8faeb8119f2e9,train,G-E
9f019177aad7499afe3520f9c81ae7533c3dbb71ed05bfef2e3d25b1f1083a25,train,F-S
9f019177aad7499afe3520f9c81ae7533c3dbb71ed05bfef2e3d25b1f1083a25,train,F-E
9f220b788af82893e5d55e07637161d18317da8ba5f6bfe21178b21bfe2a2b77,train,F-S
9f220b788af82893e5d55e07637161d18317da8ba5f6bfe21178b21bfe2a2b77,train,F-E
9f27c716cbc3305f59173fa9734d4de3613f2cb8acfb446af2349d6efb5a8611,train,F-S
9f27c716cbc3305f59173fa9734d4de3613f2cb8acfb446af2349d6efb5a8611,train,F-E
9f3057c6a69104911698872cf853cf32147a86b147faae9fd68e3ceef0ff2713,test,G-S
9f3057c6a69104911698872cf853cf32147a86b147faae9fd68e3ceef0ff2713,test,F-S
9f3057c6a69104911698872cf853cf32147a86b147faae9fd68e3ceef0ff2713,test,G-E
9f3057c6a69104911698872cf853cf32147a86b147faae9fd68e3ceef0ff2713,test,F-E
9f30abfd5e9c36e2c5602e35bfd25ff32597fb139368f2a3771be8271d5e974b,train,F-S
9f30abfd5e9c36e2c5602e35bfd25ff32597fb139368f2a3771be8271d5e974b,train,F-E
9f61400e61c54271a19014c6c963ced4c68e1d1eb2c2b282a89d12367b747496,train,F-S
9f61400e61c54271a19014c6c963ced4c68e1d1eb2c2b282a89d12367b747496,train,F-E
9f993c4ca56252a010cdeae53318e797691a54aa9f31dfeb84cafb172b1aaa7a,test,G-S
9f993c4ca56252a010cdeae53318e797691a54aa9f31dfeb84cafb172b1aaa7a,test,F-S
9f993c4ca56252a010cdeae53318e797691a54aa9f31dfeb84cafb172b1aaa7a,test,G-E
9f993c4ca56252a010cdeae53318e797691a54aa9f31dfeb84cafb172b1aaa7a,test,F-E
9fcdc29de25c113992df4179ce3f917a8e8cb7ee6dd658f01592a123c2bb668c,train,G-S
9fcdc29de25c113992df4179ce3f917a8e8cb7ee6dd658f01592a123c2bb668c,train,G-E
9fdbfeb4b596f042c91e0168533c932c8ddf7465048f066f830e74fb85740293,train,G-S
9fdbfeb4b596f042c91e0168533c932c8ddf7465048f066f830e74fb85740293,train,G-E
9ff3b2ca8ebc955236dc3098be546cbc98c711a102b3327001a1229e7ba19fc6,train,F-S
9ff3b2ca8ebc955236dc3098be546cbc98c711a102b3327001a1229e7ba19fc6,train,F-E
9ffc809975cf3ee9ac6ec53ade0650fce577acf9aa6d88dc03e33aea850b98ee,train,F-S
9ffc809975cf3ee9ac6ec53ade0650fce577acf9aa6d88dc03e33aea850b98ee,train,F-E
a005b0dec238cc16f8e992d6271313b81b2a4f6e656bb2b14ab832c1e7f74efe,train,G-S
a005b0dec238cc16f8e992d6271313b81b2a4f6e656bb2b14ab832c1e7f74efe,train,G-E
a00eeaa56ae4f93b84bf44f65f8093e3240b889f6771058e0b027b936bf53dfd,train,G-S
a00eeaa56ae4f93b84bf44f65f8093e3240b889f6771058e0b027b936bf53dfd,train,G-E
a017693a5958a8661e3153070aa0d62b10b2b6bfd515cadf75759539efdc439a,train,F-S
a017693a5958a8661e3153070aa0d62b10b2b6bfd515cadf75759539efdc439a,train,F-E
a0428ae7c1594ee6a33fe5e4764366c4d7305d93cf5eeb62af69b1f12374ec4c,train,F-S
a0428ae7c1594ee6a33fe5e4764366c4d7305d93cf5eeb62af69b1f12374ec4c,train,F-E
a0728cf26819873cd6202677f13ba490cb461f144632067b7ef807192c9bccda,test,G-S
a0728cf26819873cd6202677f13ba490cb461f144632067b7ef807192c9bccda,test,F-S
a0728cf26819873cd6202677f13ba490cb461f144632067b7ef807192c9bccda,test,G-E
a0728cf26819873cd6202677f13ba490cb461f144632067b7ef807192c9bccda,test,F-E
a07781274134b23c9215c54c89071902ce7885462d5939cc77f814ed0e7bf715,test,G-S
a07781274134b23c9215c54c89071902ce7885462d5939cc77f814ed0e7bf715,test,F-S
a07781274134b23c9215c54c89071902ce7885462d5939cc77f814ed0e7bf715,test,G-E
a07781274134b23c9215c54c89071902ce7885462d5939cc77f814ed0e7bf715,test,F-E
a078b2ddc75f1773ede950448c17b4412e9d196bc978307833c3832b5c18f8e6,train,F-S
a078b2ddc75f1773ede950448c17b4412e9d196bc978307833c3832b5c18f8e6,train,F-E
a07a73d615db9dd13582659f3507e10ff40e5fd2520bcf638d019e7b07962ce5,train,F-S
a07a73d615db9dd13582659f3507e10ff40e5fd2520bcf638d019e7b07962ce5,train,F-E
a084eda15f8c957b5e6d9686bbe4aa45384216575000401d741f4a1ad57c2a6b,train,G-S
a084eda15f8c957b5e6d9686bbe4aa45384216575000401d741f4a1ad57c2a6b,train,G-E
a084eda15f8c957b5e6d9686bbe4aa45384216575000401d741f4a1ad57c2a6b,train,F-S
a084eda15f8c957b5e6d9686bbe4aa45384216575000401d741f4a1ad57c2a6b,train,F-E
a107986f424767e3ece3ecf1a8f6b4b467ef7f38db585fff76cde7df1e663dc7,train,G-S
a107986f424767e3ece3ecf1a8f6b4b467ef7f38db585fff76cde7df1e663dc7,train,G-E
a107e49b742aa99c49f91fe638b0fab877a58b9ad5591513b7788c25f7ab939a,train,G-S
a107e49b742aa99c49f91fe638b0fab877a58b9ad5591513b7788c25f7ab939a,train,G-E
a1097606a4bf5bb9845affb26ddb662e0f82593d48c8c995970209a3be5f769f,train,G-S
a1097606a4bf5bb9845affb26ddb662e0f82593d48c8c995970209a3be5f769f,train,G-E
a112400e11784d29f8da3ad56ee82e73d71dcab417f364ab30b7706b63ef5482,train,F-S
a112400e11784d29f8da3ad56ee82e73d71dcab417f364ab30b7706b63ef5482,train,F-E
a1163617455a24d75deca8704832c81c4b7501c351d1c8ae20c3d69f5d58e132,train,F-S
a1163617455a24d75deca8704832c81c4b7501c351d1c8ae20c3d69f5d58e132,train,F-E
a128c6724387a8be2597a18f072700db958b4e72423772fcc5956d3c22298454,train,F-S
a128c6724387a8be2597a18f072700db958b4e72423772fcc5956d3c22298454,train,F-E
a12a1d687e6ed71f56b0c3fd219e4a654c09e9b6b04c6aa87aefc22d46d21637,train,G-S
a12a1d687e6ed71f56b0c3fd219e4a654c09e9b6b04c6aa87aefc22d46d21637,train,G-E
a1359fbfea9bd40c86043f426749d603e83486eb2ae1252e0608fcebbe5cbc79,train,F-S
a1359fbfea9bd40c86043f426749d603e83486eb2ae1252e0608fcebbe5cbc79,train,F-E
a15826d8c9baa404f81f5bd821705dd14053f60c2fd9a68f4afe9a9e23630f73,train,F-S
a15826d8c9baa404f81f5bd821705dd14053f60c2fd9a68f4afe9a9e23630f73,train,F-E
a162d42417aba1a4089298ecc510e23c4466bb753af68b84a690a39f393881ad,train,F-S
a162d42417aba1a4089298ecc510e23c4466bb753af68b84a690a39f393881ad,train,F-E
a16bc965430787646903c105c96be6437c71f60adf41362e057582c0a1765b0c,train,G-S
a16bc965430787646903c105c96be6437c71f60adf41362e057582c0a1765b0c,train,G-E
a16e0efde945735533ed7fa4954b6d81e4205cbbdd813fe91eb36cc6f52d9127,train,G-S
a16e0efde945735533ed7fa4954b6d81e4205cbbdd813fe91eb36cc6f52d9127,train,G-E
a175f9032622c0dddd061cdd712cef18e58c92bfc8b10a53e625a55834bf196e,train,F-S
a175f9032622c0dddd061cdd712cef18e58c92bfc8b10a53e625a55834bf196e,train,F-E
a1766a8f33024832fbc74ee2e09f0629c7c301e83681a550ebc83fc907c73bc2,train,G-S
a1766a8f33024832fbc74ee2e09f0629c7c301e83681a550ebc83fc907c73bc2,train,G-E
a17d8bc2ee4eb7c301ef35f4053b32fe943aebc16aa70408e4e9eb880bcbc5d3,train,F-S
a17d8bc2ee4eb7c301ef35f4053b32fe943aebc16aa70408e4e9eb880bcbc5d3,train,F-E
a186f6acdfb6e8eaff5d6186d9661b6f6529f3e7fe12732768a665326ad0214f,train,G-S
a186f6acdfb6e8eaff5d6186d9661b6f6529f3e7fe12732768a665326ad0214f,train,G-E
a19bcf2341f79c2d40ce125018fd8b95dac223b3a408db514e79014f772cd43c,train,G-S
a19bcf2341f79c2d40ce125018fd8b95dac223b3a408db514e79014f772cd43c,train,G-E
a19f855ad479545bd771cb20603e9ec3787eb9899dcf00cd7dc472fee041accb,train,F-S
a19f855ad479545bd771cb20603e9ec3787eb9899dcf00cd7dc472fee041accb,train,F-E
a1a02fd5fefe7270abca8a79c02622f9c5f0a7ca68944a027776f4fb8d673dff,train,G-S
a1a02fd5fefe7270abca8a79c02622f9c5f0a7ca68944a027776f4fb8d673dff,train,G-E
a1a02fd5fefe7270abca8a79c02622f9c5f0a7ca68944a027776f4fb8d673dff,train,F-S
a1a02fd5fefe7270abca8a79c02622f9c5f0a7ca68944a027776f4fb8d673dff,train,F-E
a1a6e34a8bd431bcf6bb377c2cb3b2b92842d6dfa04acd3929453c47fe6e2fcc,test,G-S
a1a6e34a8bd431bcf6bb377c2cb3b2b92842d6dfa04acd3929453c47fe6e2fcc,test,F-S
a1a6e34a8bd431bcf6bb377c2cb3b2b92842d6dfa04acd3929453c47fe6e2fcc,test,G-E
a1a6e34a8bd431bcf6bb377c2cb3b2b92842d6dfa04acd3929453c47fe6e2fcc,test,F-E
a1b821648242395e2420eccbe7d34c67d0b85bbf6eff0cdc7a3a5e3b8f765617,train,F-S
a1b821648242395e2420eccbe7d34c67d0b85bbf6eff0cdc7a3a5e3b8f765617,train,F-E
a1d9ddcf0681b2e0202dff205bba12dc61b7b4e3bf8f6a8f31b662ad62ea3007,train,F-S
a1d9ddcf0681b2e0202dff205bba12dc61b7b4e3bf8f6a8f31b662ad62ea3007,train,F-E
a1dd81aa4b79d078a0b66bd659e800f82e358cc28d5d9c070ed39436d476a970,train,F-S
a1dd81aa4b79d078a0b66bd659e800f82e358cc28d5d9c070ed39436d476a970,train,F-E
a2018a37c082aca1e394c03a016147258af2561f062c49f2ff5b7b6057b29cb8,train,G-S
a2018a37c082aca1e394c03a016147258af2561f062c49f2ff5b7b6057b29cb8,train,G-E
a2018a37c082aca1e394c03a016147258af2561f062c49f2ff5b7b6057b29cb8,train,F-S
a2018a37c082aca1e394c03a016147258af2561f062c49f2ff5b7b6057b29cb8,train,F-E
a208617736bb95ea59d29addea2960f61e7293af3f455d3233a316e06e1197fd,train,G-S
a208617736bb95ea59d29addea2960f61e7293af3f455d3233a316e06e1197fd,train,G-E
a208617736bb95ea59d29addea2960f61e7293af3f455d3233a316e06e1197fd,train,F-S
a208617736bb95ea59d29addea2960f61e7293af3f455d3233a316e06e1197fd,train,F-E
a210687c640c6dff2ffbadfbd8adfee356d974c7f180bd82d7e7e451d9845161,train,G-S
a210687c640c6dff2ffbadfbd8adfee356d974c7f180bd82d7e7e451d9845161,train,G-E
a22fa0f07107f16db8c641c6ed0b8b2f11a993db6c9bcd48eccbfb6113b512dc,train,G-S
a22fa0f07107f16db8c641c6ed0b8b2f11a993db6c9bcd48eccbfb6113b512dc,train,G-E
a2305f9a7912ecb4f5c242288679c465e4b53ae600c54038081dd73d64816087,train,G-S
a2305f9a7912ecb4f5c242288679c465e4b53ae600c54038081dd73d64816087,train,G-E
a231e8631d92065fa0cc1a58f81b6fd00dfa0daa7dbe5d250c931a66819d1525,train,F-S
a231e8631d92065fa0cc1a58f81b6fd00dfa0daa7dbe5d250c931a66819d1525,train,F-E
a25db62a4061b44a477d568eafdf53076b98d30bf59431bff7fb092990d560e7,train,F-S
a25db62a4061b44a477d568eafdf53076b98d30bf59431bff7fb092990d560e7,train,F-E
a262ce539ad1be4a6bdf9ae6bded1e9b56c662d435b5f8b271eb60414a901213,train,G-S
a262ce539ad1be4a6bdf9ae6bded1e9b56c662d435b5f8b271eb60414a901213,train,G-E
a26bd3363deebd4b4954b992ddb79e4d50d62936cfcd30a1299c3f0dcc326be1,train,G-S
a26bd3363deebd4b4954b992ddb79e4d50d62936cfcd30a1299c3f0dcc326be1,train,G-E
a27a4fbf2fe7ddc312e36af10966a2230bd1aa69febec24d5f62e33ef5aa0115,train,G-S
a27a4fbf2fe7ddc312e36af10966a2230bd1aa69febec24d5f62e33ef5aa0115,train,G-E
a2b094c1d2382bb76a314c871838320ba3150ee9e38ecffbda4b49da68b3813d,train,F-S
a2b094c1d2382bb76a314c871838320ba3150ee9e38ecffbda4b49da68b3813d,train,F-E
a2bee2330b1babced634cfbdcce1939e7f8f7dc30467a29faf6a2c9b90746de4,test,G-S
a2bee2330b1babced634cfbdcce1939e7f8f7dc30467a29faf6a2c9b90746de4,test,F-S
a2bee2330b1babced634cfbdcce1939e7f8f7dc30467a29faf6a2c9b90746de4,test,G-E
a2bee2330b1babced634cfbdcce1939e7f8f7dc30467a29faf6a2c9b90746de4,test,F-E
a2ce21436000624aa6dd63eccf0163c87b0cf185068d933e9de8c098ab7b657a,train,G-S
a2ce21436000624aa6dd63eccf0163c87b0cf185068d933e9de8c098ab7b657a,train,G-E
a2cf2c1d313b4d7a251c834d4ed1185cefbbb9489353559dc9327cb610ce64e2,train,G-S
a2cf2c1d313b4d7a251c834d4ed1185cefbbb9489353559dc9327cb610ce64e2,train,G-E
a2d2447204f400c8e6d6063460d8bbbf19c3670fba99acf38ae20ada67afb486,train,G-S
a2d2447204f400c8e6d6063460d8bbbf19c3670fba99acf38ae20ada67afb486,train,G-E
a2d9654600897cd4fd9239395ee927f53195f147bc64124e31870b273ac3c76f,train,G-S
a2d9654600897cd4fd9239395ee927f53195f147bc64124e31870b273ac3c76f,train,G-E
a2d9b729d0391c0f839aec19467b183669912d55b429054f94132a4379777dbe,train,F-S
a2d9b729d0391c0f839aec19467b183669912d55b429054f94132a4379777dbe,train,F-E
a32019300ebd1a235b2f0dfa2307e7535732e2e46d5fd31c9b252bb030b2220c,train,G-S
a32019300ebd1a235b2f0dfa2307e7535732e2e46d5fd31c9b252bb030b2220c,train,G-E
a35b26af7524bf389b88199b4e9b0d01337df87586bef754326ded9edc31a61e,train,F-S
a35b26af7524bf389b88199b4e9b0d01337df87586bef754326ded9edc31a61e,train,F-E
a383111f6394df5df264a6863d4d6ab9b7c90db29926fa445f1d6a0173116127,train,G-S
a383111f6394df5df264a6863d4d6ab9b7c90db29926fa445f1d6a0173116127,train,G-E
a393e1646a3f0da2c61d11aba33790cb8b526ca176b9283b32f4535b51dac3dc,train,G-S
a393e1646a3f0da2c61d11aba33790cb8b526ca176b9283b32f4535b51dac3dc,train,G-E
a395f34d3bd5d53d98a247b88df4d21e49085f9940d33ce61575460e18906145,train,F-S
a395f34d3bd5d53d98a247b88df4d21e49085f9940d33ce61575460e18906145,train,F-E
a399ab5ded55a690383a437a4269c1a9b90b90ccaec0d8f6d74548f15e355dc6,train,F-S
a399ab5ded55a690383a437a4269c1a9b90b90ccaec0d8f6d74548f15e355dc6,train,F-E
a3b5ef926aab4d754d1f031bc2262e2821c36cee02868e300465cab4a45bd5ad,test,G-S
a3b5ef926aab4d754d1f031bc2262e2821c36cee02868e300465cab4a45bd5ad,test,F-S
a3b5ef926aab4d754d1f031bc2262e2821c36cee02868e300465cab4a45bd5ad,test,G-E
a3b5ef926aab4d754d1f031bc2262e2821c36cee02868e300465cab4a45bd5ad,test,F-E
a3d01d82389e3a04cc219249bcfaa1cde93abf7d1301c26ceee4b8701fbbc8c2,test,G-S
a3d01d82389e3a04cc219249bcfaa1cde93abf7d1301c26ceee4b8701fbbc8c2,test,F-S
a3d01d82389e3a04cc219249bcfaa1cde93abf7d1301c26ceee4b8701fbbc8c2,test,G-E
a3d01d82389e3a04cc219249bcfaa1cde93abf7d1301c26ceee4b8701fbbc8c2,test,F-E
a3dc4f147ef3d69270043586c7a7173fc6112a0c7fd79554d0ac04454b4fd022,test,G-S
a3dc4f147ef3d69270043586c7a7173fc6112a0c7fd79554d0ac04454b4fd022,test,F-S
a3dc4f147ef3d69270043586c7a7173fc6112a0c7fd79554d0ac04454b4fd022,test,G-E
a3dc4f147ef3d69270043586c7a7173fc6112a0c7fd79554d0ac04454b4fd022,test,F-E
a3f3e35c7c1ec22890ddf6ebaf0c3b4e4a1f8f36ec9b155b8241093f8c746f3b,train,F-S
a3f3e35c7c1ec22890ddf6ebaf0c3b4e4a1f8f36ec9b155b8241093f8c746f3b,train,F-E
a404ca4ed88af3ed6abdcb973076299f77a861ddb454305ab4bb07eacf962233,train,F-S
a404ca4ed88af3ed6abdcb973076299f77a861ddb454305ab4bb07eacf962233,train,F-E
a41656257f032fe0399bce4d7f476a52de95e4748f35296ce214459dd69f22ed,train,G-S
a41656257f032fe0399bce4d7f476a52de95e4748f35296ce214459dd69f22ed,train,G-E
a4268204988bc4acb3a625fca4bcb53312040e1da1f5bec070c735f43f98b6d8,train,G-S
a4268204988bc4acb3a625fca4bcb53312040e1da1f5bec070c735f43f98b6d8,train,G-E
a42e64fbc0829681c26ee26b34f839f5a748bb5be7aed8dde512c2232981f609,train,F-S
a42e64fbc0829681c26ee26b34f839f5a748bb5be7aed8dde512c2232981f609,train,F-E
a478c3260838cc882a71cd99f616767c5622221ef950927f4bc1dd5f9257c37b,train,G-S
a478c3260838cc882a71cd99f616767c5622221ef950927f4bc1dd5f9257c37b,train,G-E
a47b88a5ae563e2dbcd2ec25fe7f3c98c2c44cdd9d31edf0807a4cabceb861b3,train,G-S
a47b88a5ae563e2dbcd2ec25fe7f3c98c2c44cdd9d31edf0807a4cabceb861b3,train,G-E
a494ade6f4a05ed2d9340c3309fc2c83e593340bffbd27106aa99fbf0232ec9b,train,G-S
a494ade6f4a05ed2d9340c3309fc2c83e593340bffbd27106aa99fbf0232ec9b,train,G-E
a495f1f7ef8208e1766474617e8f87dfca9ab952253374c7fc86787074a5de82,test,G-S
a495f1f7ef8208e1766474617e8f87dfca9ab952253374c7fc86787074a5de82,test,F-S
a495f1f7ef8208e1766474617e8f87dfca9ab952253374c7fc86787074a5de82,test,G-E
a495f1f7ef8208e1766474617e8f87dfca9ab952253374c7fc86787074a5de82,test,F-E
a499c4a4c929adf73b55d641f7ebf2c283ff88501cdf08d0b9c6ba6773a70762,train,G-S
a499c4a4c929adf73b55d641f7ebf2c283ff88501cdf08d0b9c6ba6773a70762,train,G-E
a4b2b15121a4f37b3f04005d058a52bec2d59ec86a32de32991078d617174f63,train,F-S
a4b2b15121a4f37b3f04005d058a52bec2d59ec86a32de32991078d617174f63,train,F-E
a4f33c970e4c697170db4a598227630316ddba131fc57da47b52e30eeb630f69,train,G-S
a4f33c970e4c697170db4a598227630316ddba131fc57da47b52e30eeb630f69,train,G-E
a551932376f6aeb229d72089069838d46bc73041774be27417470347f88e16b1,train,F-S
a551932376f6aeb229d72089069838d46bc73041774be27417470347f88e16b1,train,F-E
a5533195a0c7fbc583f387dfebffef6246c985c1f4de55b80859f86f7bb66a8e,train,F-S
a5533195a0c7fbc583f387dfebffef6246c985c1f4de55b80859f86f7bb66a8e,train,F-E
