candidate_index,gene_id,split,super_pool,source_primary,generation_source,original_role,stratum
15963,07ce2d07bb2347ba325d7d7e21192ab142a31f50eaba4d6a9a6d07e88f1f8075,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15964,9327ad7f9377197e2a982f47d05685017cd034a47249f0f1a0d11426040942c6,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15965,c100e4b34fd18037f27331019d43d049ef4d620fc2e765841849dbcb44e752b8,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15966,f2f4c104eb076067adb7617b068e9a02048bf992178845f105bdd7e3e3085452,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15967,9f62f471eda98bf71643f7b8f25fd2c72341d857ecc176508865b5d698610865,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15968,c66aeb03a3ae4a96d056e2214dee1ad318f85604a89fc0a99f981bcf309bab9a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15969,1ec25a580e39edee622940cbaeabe94aa83595703da6d78bc96e60f6b3b13a82,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15970,5efc99c3aebd65510b9dd6d952ffc49fdc4749efb1edf943d3135eea02d21236,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15971,f4cd3ac9791e42c82d0183e08bf0600db8f1919e4b317ab64aaffb10d976d166,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15972,efbb6b904f533e4d3b8b5d302f56d6c778422515621778061f7b274be769dd82,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15973,e02b3b774f13a9a23d077d2f0f18cf40be5fbe98a01573d83d72f5b4c5b698b2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15974,038484040867b853b7d7887f3c1874ca7aafeb7de19c40ceb18390afa9c7545b,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15975,c1d0a551bfbfe5353a765321c7743377e1d786af158dac008e35d03fee1579da,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15976,792b4a51ec3445fd57c10000635f1a742b165da9985168c22be5a344c1a7666b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15977,6e4890374963dea6dc5d4c0b621eb3dfeb4654b7962b6cb16aa60ddcaff20595,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15978,918a5c97484f47713e61df7d83d0b5d7a88fa3ceb04facc6d82c9fa06bc82fc5,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15979,8b29ce2beb876a345ac10a8f021928a01dfab444e0015c28551917e350c1672d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15980,494c81f4cf22042604564d9fe9b793b01fced60688c55aa52e27db8f8e578117,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15981,a44b5f74efc889d2677606ccfea2ea2109738b6ec155000d1ba7932a661d9c89,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15982,9861b27406ac649dad8f0bfe5d75dc0c9d90c03c9d5e8ec1fba05fb8a9195cb8,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15983,41fff94709f7bf3b85dd26280d9c2b966a265aea40c7ccf307a3e5f03152782b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15984,0719626d031b117576ef6b649f2a99ed0f3f189d9010dad360d91f2db5a29131,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15985,061144eff599d054b5b9e9aa9965fd672b12d5defcca056197cdda02f7693e6a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15986,4dc7ed6206f7714d0d30f56374305b5719d548dbadef9baa34bc8d3a608d0d51,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15987,23607dcd9615e0228dbadcc24f43396990e935a3f359fbdebb0dfd3a3975ee74,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15988,64976543e64bb51cfe4ef30e378cb4d0a735d1f1edaa05992c0f50f9704ee485,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15989,1faff087dcf13bf70fe575e65af0306563fa9bf813cb0b634ff14652d1b55a4d,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15990,22e4414228e05386db59b77ff355e5c992c35dadaedf5607dda1fe1456f29df8,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15991,8ab1d2c3a746f5b8859ceadf0536283c9bf6e90ac5fc95d9baf3c2e8f3bd27d0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15992,c5e0083ea769eed3d314d7308facd138595b3fe89297f6c2946389521df592a2,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15993,b8e0d6ea82fd050add7fd5fb96ca72384c14209702b227abb25c6bcb866500e9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15994,c9fba7176e1fe26cd4729cc3112f2996a94f33d95157a6c8430e2164715366b0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15995,8457a6c063659c7a4b2a560505e3475ed37e2fc96051147276e674f9369fc76b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15996,7ea9b0a89d3cd1919ab12575320e04dfe12e0b70ac6eedd4760827ab955f1502,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15997,4e3860df559317e015775af766767d3fdab415ef4d9d77304e4eb3510a93c943,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15998,24912ed2d8dced7d9c56b406febfcca3661c80457064b151ce08cbb9ec8a75f0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
15999,e027075ac41c760c721ee405e03be49e16cf58cb9bde217e949d5fd28a2bba6e,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16000,142f176b91ee0f06b14eb01522dbb397935f185e9f38adf98008afa8d1c079b0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16001,3d292694ffd81895841a1806e09a5d76d10578c6f3cdf5603ec0886d19d2d82a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16002,9de4a6a95f891636ca57c143a3eb814dafe366fa5c5c22d1c281ba0badcd62ea,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16003,97715450f9264d817426cbebc1cbfff52adf84d56cabed025e76e82c9ff6cc51,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16004,93e8446c747f53ccbd7cd5a724181c87cce5c54cd7572339f4f34801d2eff0a4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16005,2a4e56c47cea0d3fe15c94f5ce6333287a4bc25ab0ca978fe12374acaf1789ad,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16006,2e5859150f92946b40ea4b8e7a1efaffdd6c9ddaa7331bb85ebc00421f5ac5a1,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16007,54e5bd7c373b8e11ea044f4d65ab1ade6b627c83783c3138b85e2414377f885f,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16008,aacc2820de7ce752db44e1d577a3fa12671ae69c94ccee10a2f3beb19339c1a5,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16009,3c038f76bc91977956d9da7646863ef8e7ad0674505d8f17fbc74b76991f36ed,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16010,7b5f8193e2ae0efb2a1123ff4787c532449f2a5e8fae9c538132a50eb1824ebb,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16011,e0e39a912b203d11babff64946cc0695e4dcf2f91df861b1abd3ffd9bd5bbf78,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16012,13093b5639627e0842270490233267310ff67aa472eb8425b51e11f0ac852c7b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16013,d6548beecdd5fdc1c35380787aa2617ccf0bc0e8abe60c3b2654f767c719b344,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16014,a71cba9c160a68bf1131e8742fcd23e4372b6159b0ac9bf621d89800d6e8bb82,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16015,b65e14b81b6d87e463c12523e08196569777bb450d5030e3ca885039c9a35773,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16016,b933d2ec679ee0e65c2299f11f1781b8bf8ee8a39a97daf7f90acdba61f4c720,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16017,1160b6f6d14692dcec31d9181a4532d42039affa0cc8dad1b595d39d86aaa6f0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16018,239b6c698fa98a626776b095e267ea16e9ceaf84e689a2457d8de51a05cd72d3,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16019,11e08775d55da6bdc644ceb44d15c0061af4fbfde9103186991ad7c9218c04e0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16020,e79c7caf40c202f481be2363edc629777fd5880ca3b599bc250481c04eed20e9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16021,68bb258e35f746aa9eac1bb2fbeb9a450f344877dbbeb970208e1c466f92d0c7,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16022,0a1f2313fdd8b8761ccdfbaf72ef934a1a410ba3a6a3c30ed655ccf68ff1c042,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16023,ec083eaf86e7d4b814cffe90aaea529f44f3e631a1ba1c3d35bca0844d424b71,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16024,a0731565da3e8ce01bcdb5754f864d9bdd7e0031af3eda37b2c752a91adc4f60,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16025,2e8e5aaafb763d0de36a663d0b8dea4dabea77274e9c33ef1f4af9ab459e72f7,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16026,9be24dd355b7842df4eb1d6962d46cba73a0bd624628d0065cf05748e5932c3f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16027,780eaa93aeb4df64d29b77da0fef9a4b862126375360624d584b81173705f524,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16028,7327f0c4631c463b732e31e85a6e3aee8a3c6339745542a0288b2613487bfd44,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16029,c03fb73134b5d137fe336e18dab23d910a416ee65e2f1c5cc8f1cfa2c830a714,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16030,7ea0722ecb69e686d096aa17432348beae20adf94b2e02d418dfb14bec311e7a,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16031,4dfd9c67634ea17ffe868052cbb64cf51e56d0beb40e8a02e38702c6f5e77887,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16032,f5b718d707e356d4bb3877b2e89fb18bbcdd70b009df27f8eeb9b99c05416b53,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16033,d380d436ef1ebc3e596ed2775d3edfe38d8bf129d065f18089744deba6df0aca,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16034,03c388bbbc2401107c88fcfec83bd8f91451e585656b2b920023d2813bc80f8c,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16035,296b3461df1f4398fbc5e9f7db80d62f0024f5844d9195ab1b47125469758c1e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16036,f30315d00a753ee3d7b30d81382be90117d65013564963b24bd79ed8ac33504b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16037,d119eb5a10b65928185cacb937d0f5b591b5b19063a7890e87446a59d7f784c6,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16038,bc63402fab4ff58579e7c9e7dd59d7dd50b667c5b02c8a430a47877052a3abd8,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16039,2f1fb28a748337df3f22648df44fda646aa27bfb5e9186ae99e96f8d7f041ef5,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16040,d0333be68ec3225eab87064b71afedd79ef59d03b794ae5bfa5162646aa9a2a8,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16041,eebbbf8eb305a0ff97d3b94a008516a12ea191893dd8b3f60a2ce36750f1088c,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16042,1c64bc6edd4316eea77ee5baa429f4f0ce50bd98a5d3163f763a7a1d7a365efb,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16043,fcdfcb38b8d444bc2f6079985772c464b82d26e2d634e3b8d599474cf1474d8c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16044,4e5de540d1a287fb8c26409863278d69f11ca9e4856114adfcbad1eded192dea,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16045,a3d1d0e947eabf2a3f721f5b31a586228e8092df3bd2e4c6456a598c7d64d4c3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16046,f9580803c56da4bcd628162a4db8beeac99939ffd41aa5db592b0a82c0acf7cf,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16047,846a2951cfc0e1dea2ec6358635144a8c67101f1135d18f508f0158b16818256,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16048,17f5cf85503fd2ca09d08df2ee15074c6d76c39735ee2c94c6b9fae40ce0307f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16049,f73376f9c9c845a7425663ecb2d31bab80dcc505fc384fa6844f6252fc009990,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16050,0a1a597c35572c1e1db659f09222bf0a3832b76e0520418e062f191909026651,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16051,0fcd76ee3cb38631f99d211a2625b67be6ab2eec4d488db08d64d90694faecf4,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16052,873d421d100fba307b82fd4c09175dedbee2e0db970c29093e6dcafb90e45b61,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16053,cb85b6e7eb0682d0885882a6cb64acb417733496d39de06280e8bc0b392e78c8,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16054,c295f0fe0f410ff2ba6fc90f62155d14b8396fb54c28dd95a10fc96b083fbbe3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16055,387503d8c89f689f80f2047d58f1d711eeda6429575f8df814c0e21f5d7bf11e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16056,dc8c8303afaac8f0894ea06dbbc94b6925048570620b1f774c04c96c650936e1,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16057,902584771f41617e4f04fefff116f7ad8bbd37c4953a32b8ce08c173be92fc27,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16058,75067300f6881d43b194573d42f4350186389a622382ebcfa6e2f61f944a5280,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16059,e0aa7661306b2b17cbdabd9b089201b89d6050ddf2f573e67e21fe413919444a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16060,067fc29fd81e60b3311e6efc4aba86b1e12c96bc0341a4e76976fa41cbe9d3bb,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16061,58609e673a482d450836b34db8f9fd3db790cd973e5a3f6e83b4065a0e05fbb2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16062,164a1ccd17b0b26806fabba8e46f026365748ce8379b9cdd43373bc9c676a407,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16063,6d7fca4ad83e3959752335f6f9e07e55eb1e9c187a6aabda8d8f00d4fda035ec,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16064,01008a9454a488ecc320fff871733bbdc89fd62737427d9fd510aaec14a75d77,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16065,4d60093a935890685005aaf24a82227370c25a0578a5fbd9f0558f9adfae5c51,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16066,d062faf23ae124334034de9c633bc7f2bea976f4d93ba0d07c9a6e97865371c7,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16067,72eff01c060b9f9fd2da8c0a72a7ac71bc87ff6c9ecf9c576b6b86aea0c7420a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16068,dad9c70b4694c39dd4f1dd1e965fb6db751733453a195aeebf59f6654e080a04,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16069,763c906cefd431e9cdf25fc17f463dbb57332e3f4d94d6de21feb70848e0b25e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
16070,e98d746ef9ecb62518ef75ec47ea1e482562afe41df44268108407bd2064b215,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
