candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
170,C000170,band_supplement_300_20260808_001,6,170,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,0,2,2,2,2,0,2,2,1,1,0,0,2,2,2,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",0542c1c9c6f10d9abec37b311de986ce60dd825411daf7df711d674035fdbd42,f2ed55a9749444101644011c0b492363770aaaa552180a46da4f12a96a5ca448,improved_campaign_offspring,C000134,,7,boundary_growth:medium,0.06666666666666667,"[66,67,68,76,77,78,86,87,96,97,106,116]",12,BASE-C000492,completed,valid,[],,0.5648553328507095,4.3250951718072095,B2,2026-08-08T20:01:27.136+02:00,2026-08-08T20:01:27.136+02:00,2026-08-08T20:05:15.406+02:00
171,C000171,band_supplement_300_20260808_001,6,171,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",7d49d02da8b1e95784d16eac93e56a8bd65d4902a0138652c4e93b3379e38601,55f37fbd31a4e12d783f2c06e24e809ff9df0022466367ac9c2572d200c15b54,improved_campaign_offspring,,,8,boundary_growth:medium,0.05555555555555555,"[116,125,126,133,135,143,144,145,152,153,154,155]",12,BASE-C000492,completed,valid,[],,0.7866679740549394,1.5964456437388437,B4,2026-08-08T20:01:27.252+02:00,2026-08-08T20:01:27.252+02:00,2026-08-08T20:05:15.422+02:00
172,C000172,band_supplement_300_20260808_001,6,172,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1]",b4d9c3fda9750cf35f6a67b232710297942991a1f31376df0c4f66a93d6d7c8c,a1c2d31ce3d7a4aab57521e867b4b0f4d414ddd0a91d77bb387136ed83a47e1b,improved_campaign_offspring,C000083,,1,rectangular_patch:medium,0.05555555555555555,"[55,56,57,58,65,66,67,68,75,76]",10,BASE-C000931,completed,valid,[],,0.49461702841412397,5.088065600502738,B1,2026-08-08T20:05:15.665+02:00,2026-08-08T20:05:15.665+02:00,2026-08-08T20:12:44.578+02:00
173,C000173,band_supplement_300_20260808_001,6,173,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",b3d6e46e7e5136e0d843e9fc381d32a2688415636ffe4847df050d06ad6c9d5f,9643f750bc2ef1ed7d02c11354651d47965ee2e719498ed6685ec6305716c36c,improved_campaign_offspring,,,2,boundary_growth:small,0.016666666666666666,"[0,10,20]",3,BASE-C000915,completed,valid,[],,0.751895076953605,1.9963999641581127,B4,2026-08-08T20:05:15.825+02:00,2026-08-08T20:05:15.825+02:00,2026-08-08T20:12:44.578+02:00
174,C000174,band_supplement_300_20260808_001,6,174,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,0,2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",9908de9d21e4b2e6968984819381be19455affb8da76c0719543d1d44d2f62d0,d032d9e3476357cf695d48b1b488d2105c647c054da60bd4bdc45840d064d59f,improved_campaign_offspring,,,3,boundary_growth:small,0.016666666666666666,"[106,116,126]",3,BASE-C000644,completed,valid,[],,0.8987573002455169,0.34116122608645555,B5,2026-08-08T20:05:15.948+02:00,2026-08-08T20:05:15.948+02:00,2026-08-08T20:12:44.594+02:00
175,C000175,band_supplement_300_20260808_001,6,175,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",cfd0ef12c597d6c84f29b6f362008e91d3745125cc026ffe811f05c9213da8cd,dd17fedc4ecc037a432d57873b8cd35e8ddc85ed03318857e5fe9add5ca006bc,improved_campaign_offspring,,,1,connected_region_repaint:small,0.022222222222222223,"[81,90,91,101]",4,BASE-C000362,completed,valid,[],,1.017598749035493,0.12006553558677935,B7,2026-08-08T20:12:44.863+02:00,2026-08-08T20:12:44.863+02:00,2026-08-08T20:15:16.833+02:00
176,C000176,band_supplement_300_20260808_001,6,176,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",3547b29be1a1d1e3053891c300536dd4058510db5c695012d9dc081b3395da53,b8b022bab3c9f88cc52a53098f72f2db2b4c55deca2cdba67497e1c51b4b40fb,improved_campaign_offspring,C000059,,2,connected_region_repaint:small,0.016666666666666666,"[130,131,132,140]",4,BASE-C000362,completed,valid,[],,1.0178617212682144,0.11767292213176091,B7,2026-08-08T20:12:44.999+02:00,2026-08-08T20:12:44.999+02:00,2026-08-08T20:15:16.849+02:00
177,C000177,band_supplement_300_20260808_001,6,177,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1181fdb1bf087ab9976490281ffcd1a43661c6c396c5038058224e9b8b7cd46b,3c589ba7c34886e5379120410b3dc197f3ea7b4d9811d174423a75101e52ea55,improved_campaign_offspring,C000087,,3,boundary_growth:small,0.005555555555555556,[102],1,BASE-C000514,completed,valid,[],,0.983105164449171,0.11946469811722486,B6,2026-08-08T20:12:45.125+02:00,2026-08-08T20:12:45.125+02:00,2026-08-08T20:15:16.863+02:00
178,C000178,band_supplement_300_20260808_001,6,178,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",4907e17ded3b4d0b47ae886c174fdccecdd5af822bf345c19f59fcb19c35bd03,bcd263eb2c919bfcc983610065a9fe86e96b119dee13be0f39f1d776fd7e9aa0,improved_campaign_offspring,C000059,,4,boundary_growth:small,0.011111111111111112,"[95,105]",2,BASE-C000362,completed,valid,[],,1.0164598613379774,0.11783425111235922,B7,2026-08-08T20:12:45.263+02:00,2026-08-08T20:12:45.263+02:00,2026-08-08T20:15:16.863+02:00
179,C000179,band_supplement_300_20260808_001,6,179,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1a772ebff6566f64abd4d5cde331cfc206611d71783cd646430a7246fa4b3b7c,5640cf2af0d912c657f2219fa3411a49eaf8fbd46c6d68cd3f1982ec807fa9d2,improved_campaign_offspring,C000059,,5,boundary_growth:small,0.005555555555555556,[105],1,BASE-C000362,completed,valid,[],,1.017016558513546,0.11873681881729733,B7,2026-08-08T20:12:45.388+02:00,2026-08-08T20:12:45.388+02:00,2026-08-08T20:15:16.863+02:00
180,C000180,band_supplement_300_20260808_001,6,180,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1]",32ad80fa5d92463fbce87639a8529eb92811377928f9192d3a0788476757061e,f89fe120ded564e2985d90c3b8d5ed4a914b20ff172038c3b786f7d2124ebb00,improved_campaign_offspring,C000147,,6,boundary_growth:small,0.005555555555555556,[55],1,BASE-C000673,completed,valid,[],,0.9901493303904579,0.12403488087049241,B6,2026-08-08T20:15:17.043+02:00,2026-08-08T20:15:17.043+02:00,2026-08-08T20:18:18.939+02:00
181,C000181,band_supplement_300_20260808_001,7,181,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,2,1,1,1,1,1,0,0,0,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1]",aeb313e12fe0ae676f30b022113a244711506494255aa0cb90d9ac5617ea0326,f84ef6648c2814fefd3bc01c933b1a334f46ef108058159694031b3666cbf99d,improved_campaign_offspring,C000062,,1,boundary_growth:large,0.11666666666666667,"[1,2,3,4,5,6,7,8,9,11,12,13,14,15,18,19,29,37,38,39,48,49,58,59,68,69,78]",27,BASE-C000485,completed,valid,[],,0.195622031092979,7.936262155383084,B1,2026-08-08T20:18:19.295+02:00,2026-08-08T20:18:19.295+02:00,2026-08-08T20:21:24.867+02:00
182,C000182,band_supplement_300_20260808_001,7,182,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,2,2,0,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",9e5939be8e57fad326fb48b761acaca72e2e66423d114d5c0f5b7cc06c3b0b4d,cb3f8e8b6256575b4ee661b0888c5c71a3a184812897792eaba913dcb84595bc,improved_campaign_offspring,,,2,connected_region_repaint:small,0.016666666666666666,"[22,23,32]",3,BASE-C000114,completed,valid,[],,0.5501454800531981,4.348792212130508,B2,2026-08-08T20:18:19.408+02:00,2026-08-08T20:18:19.408+02:00,2026-08-08T20:21:24.867+02:00
183,C000183,band_supplement_300_20260808_001,7,183,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",1250ce3f2f8679b871e1e97cd7c588c1d1f07ea24305cd2e649b7bdc080a7c78,6ef637f62c112902f8140081091097b455a47f3571ce44b5c6de6b310a074b1d,improved_campaign_offspring,,,3,rectangular_patch:medium,0.03888888888888889,"[102,103,104,112,113,114,122]",7,BASE-C000482,completed,valid,[],,0.4993676674231991,5.013437385598075,B1,2026-08-08T20:18:19.531+02:00,2026-08-08T20:18:19.531+02:00,2026-08-08T20:21:24.882+02:00
184,C000184,band_supplement_300_20260808_001,7,184,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",e7a393ca27b4e8b1994d36fc87aca730e3c7d95cf75fa2be399388d072b3af1a,9a676cf752513ff55bb04621df554e184583329405bdff1b053b865741fdc028,improved_campaign_offspring,,,4,boundary_growth:small,0.022222222222222223,"[56,57,58,66,67,68]",6,BASE-C000482,completed,valid,[],,0.5880988187880551,4.009763522787432,B2,2026-08-08T20:18:19.646+02:00,2026-08-08T20:18:19.646+02:00,2026-08-08T20:21:24.882+02:00
185,C000185,band_supplement_300_20260808_001,7,185,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,1,1]",0d4a41501da5f12263f1e5e01e294c589c5dd234e18c9e6dc366078e0abc6ab0,d44811586cd70596a302e8d42f709b256c08d9000380bb54ec72eb1659a0168e,improved_campaign_offspring,,,1,connected_region_repaint:small,0.022222222222222223,"[145,155,165,166]",4,BASE-C000103,completed,valid,[],,0.5966097494777381,3.7983990439493405,B2,2026-08-08T20:21:25.130+02:00,2026-08-08T20:21:25.130+02:00,2026-08-08T20:24:41.714+02:00
186,C000186,band_supplement_300_20260808_001,7,186,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1]",d0663ce83f5d6f531d758b49acb90b017b61acdc3b2cf1f067f99ea610284905,8d42c271e829eda9697ce4dd9160b67b7ca9754c34e85ab101c8f75c5a3cc1cf,improved_campaign_offspring,,,2,rectangular_patch:large,0.12222222222222222,"[52,53,54,55,62,63,64,65,72,73,74,75,82,83,84,85,92,93]",18,BASE-C000174,completed,valid,[],,0.5770376597948731,3.914243053655852,B2,2026-08-08T20:21:25.337+02:00,2026-08-08T20:21:25.337+02:00,2026-08-08T20:24:41.714+02:00
187,C000187,band_supplement_300_20260808_001,7,187,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1154c608d96ab4df8f25834ee884a261692041cc0779d7421ba3ca1635b8c15e,a0853d456f3fa3e0b49ee37837260fd2ff6e77af0bba6a1e8b87357d02118c03,improved_campaign_offspring,,,3,connected_region_repaint:small,0.005555555555555556,[43],1,BASE-C000812,completed,valid,[],,0.5912121376348708,3.7434868333045506,B2,2026-08-08T20:21:25.500+02:00,2026-08-08T20:21:25.500+02:00,2026-08-08T20:24:41.730+02:00
188,C000188,band_supplement_300_20260808_001,7,188,"[2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1]",f69837d362a5f01796f2ac15bc5347008bdeeee64ffa11e2da298de464e4c3ec,7a66ce219ffc342c14190f01b90118a489310e4d33a49fb6fc2bd0d1a7afef05,improved_campaign_offspring,C000038,,1,connected_region_repaint:large,0.09444444444444444,"[7,8,9,17,18,19,25,27,28,29,35,36,37,38,39,45,46,47,48,49,55,56,57,58,59,64,65,66,67,68,69,75,76,77,78,79,86,87,88,89,95,96,97,98,99,105,106,109,116,119]",50,BASE-C000971,completed,valid,[],,0.13077442416932275,8.646171731958278,B1,2026-08-08T20:24:41.973+02:00,2026-08-08T20:24:41.973+02:00,2026-08-08T20:30:49.071+02:00
189,C000189,band_supplement_300_20260808_001,7,189,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",da20263f279768f8f9af7743fa5f218a5fdd83d2a7c9586b102659c47adf947a,b16c9481cf135db2e8473a8fcc3a8f4e7db03e9dec0fc547e5c6805e7175582c,improved_campaign_offspring,,,2,rectangular_patch:large,0.12222222222222222,"[50,51,52,53,54,55,60,61,62,63,64,70,71,72,73,74,80,81,82,83,84,90,91]",23,BASE-C000894,completed,valid,[],,0.7701450011034188,1.92608514802918,B4,2026-08-08T20:24:42.087+02:00,2026-08-08T20:24:42.087+02:00,2026-08-08T20:30:49.071+02:00
190,C000190,band_supplement_300_20260808_001,7,190,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1]",4749d832f78b01d315ab682ad2881bb0cc686d0be80b6adcc61438e67f4814d2,12b7509f59004103ec974178dd1c6ae5669e16283d3a93e8a28a6694d2e3d0ba,improved_campaign_offspring,C000013,,3,connected_region_repaint:medium,0.03888888888888889,"[127,136,137,147,157,158,167]",7,BASE-C000699,completed,valid,[],,0.7031387805354458,2.817151901170337,B4,2026-08-08T20:24:42.202+02:00,2026-08-08T20:24:42.202+02:00,2026-08-08T20:30:49.087+02:00
191,C000191,band_supplement_300_20260808_001,7,191,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,1,0,0,2,2,2,2,0,0,0,1,0,2,2,2,2,1,0,0,0,1,2,2,2,2,2,1,1,1,0,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1]",de14d53c44397d0c1d4605e1474e3088ea7c41d327eb089c075c9520e6ebe639,1045b5360771f4fcfaedaf1247fe3deeb70f981a17b87720d83092ccab3a2ff7,improved_campaign_offspring,C000160,,4,connected_region_repaint:medium,0.03333333333333333,"[76,77,78,86,87,88,98]",7,BASE-C000904,completed,valid,[],,0.5218921782562465,4.989235604387933,B2,2026-08-08T20:24:42.319+02:00,2026-08-08T20:24:42.319+02:00,2026-08-08T20:30:49.087+02:00
